tweetid,text,emotions
612210593257365504,No doubt @britishmuseum is one if the best attractions in London. https://t.co/Wf2Rnjeqbw,3.0
610496519305842688,@NationalGallery @photopraline Yes... but not as  #Rembrandt his paintings makes me weep ..#DUTCH 17th c golden age paintings ahhhhhhhh,4.0
612914877447995392,@NationalGallery @Londoncraftweek A frame makes such a difference.Up close #Klimt Pallas Athene frame is beautiful http://t.co/Y279Q8Rl7e,3.0
614367920068665344,"Learning photography, history and respect for the dead @britishmuseum yesterday #AncientLives my son loved it #homeed http://t.co/Xtr9n4eG5r",3.0
612218678361329664,NOW! Experience the masters at work @FitzMuseum_UK http://t.co/UJjMHF68iD @Visitcambs #lovecambs http://t.co/gv4SKhDsYN,3.0
615114008912359424,@NationalGallery and my son and I were excited to be at your beautiful museum in February! http://t.co/3yrEoIe53T,3.0
611085601211830272,Really looking forward to seeing this Watercolour exhibition @FitzMuseum_UK #Turner #Sargent #Whistler,3.0
615495384249573376,A lunchtime view doesn't get better than this. @Tate_StIves http://t.co/GBatt8pqFl,3.0
612620979185979392,@Ophiolatrist @britishmuseum The stupid #French prick was crushed by my Russian Imperial ancestors. 😂 #Waterloo200,1.0
612972066736861184,BritishMuseum: RT @divaSTW: All I can say is WOW - @britishmuseum: Your groundbreaking #8mummies exhibition is fan… http://t.co/L0tbP9GItj,3.0
614007730311987200,Ketaki Sheth's photos of the Sidi people are absolutely amazing. @NationalGallery http://t.co/8mG39uBRSs,3.0
612221180020400128,Today I decided not to renew my @britishmuseum membership after being shouted at by one of their spaniards.,1.0
612950846528167936,Booked on to What's it Worth? The Value and Potential of the CDA @britishmuseum 27 July. Shld be an interesting day! http://t.co/kjtXnbSJOA,3.0
614452192926236672,@lapsedarchaeo @RAMMuseum @DurhamRDerby @a_seifertova @AnthropologyTip Thank you!,3.0
611091629479460864,French 18th century room (33) re-opened @NationalGallery with reinstated dome and natural light- fantastic! http://t.co/4Otam6N2Bo,3.0
614252691066363904,@britishmuseum #hearingaccess inspires role models for people with hearing loss. http://t.co/fNoDpOEZ0W,3.0
614457635706957824,In Conversation: with Alan Cotton &amp; David Hempleman-Adams next Thursday via @ICIABath . Come along! https://t.co/Ua1IjqJx3s,3.0
611065738082697216,Distance makes the heart grow fonder but already heartbroken @kettlesyard shutting for 2 yr refurb on 21Jun; go now❤️ http://t.co/7HMmPRcJtz,4.0
615221633226285056,"River Stars Reindeer exhibit at @MAACambridge, taking photos back to community &amp; getting their responses is great. http://t.co/HoSY74V8jk",3.0
613852429449347072,"I'm a music #artist who loves her #food. If u ever come to #London, have one of these @NationalGallery #foodie #eat http://t.co/8Pl6wXfw4x",3.0
613833524173512704,Spent the day getting lost in the museums of Cambridge especially @MAACambridge what an amazing collection http://t.co/85jFiRrCHb,3.0
612932650366566400,View of L’Estaque by Cézanne at risk of being exported @FitzMuseum_UK unless a buyer can match the £13m asking price. http://t.co/F3qTEMqha7,4.0
615476658984894464,"Top work by the exhibitions team and all @tateliverpool on a great summer season. Check out Pollock, Ligon and Bratescu, PV tonight!",3.0
614003685287456768,"Faience vessel from @TheEES excavations at Sesebi, at the @britishmuseum! #Nubia #Sesebi http://t.co/SP3VOFfAjQ",3.0
610611705769500672,More beauties from @NationalGallery. #trafalgarsquare #londonvacation #artgoestotheheart http://t.co/nyOWf1KU7p,3.0
614720384756248576,Unfortunately the transition narrative parts of those stories were handwaved away in the commentary. @foxvertebrae @britishmuseum,4.0
611907034754236416,"@NationalGallery @BohanRob 
it's very beautiful and creative painting",3.0
613345639968165888,Lovely to see the house at @kettlesyard this morning for a final peek! #cambridge #art http://t.co/caOUtxdWwW,3.0
610492965732118528,Looking forward to the soundscapes exhibition at the @NationalGallery in July: http://t.co/2dv3wDk9H7,3.0
615243330335711232,Happy Birthday #Rubens - #Samson and Delilah @NationalGallery - sexiest painting in the world! That #purple drapery! http://t.co/m5xvIkZEdy,3.0
612654479314407424,Enjoyed our visit to the @britishmuseum today! http://t.co/hpsbNGZsxU,3.0
614936035454263296,@CelesteRegal Ancient beauty is much more dependable...:) (thank you for retweeting)... :) @NationalGallery,3.0
611995305085698048,@CamUnivMuseums - this looks like a brilliant summer programme!,3.0
612651359448363008,@britishmuseum That's cool!,3.0
611816841338572800,"#IndigenousAustralia exhibition @britishmuseum is powerful and moving. Importantly, it doesn't gloss over the evils of colonialism. See it.",3.0
611521825898692608,Face the Music! http://t.co/rJ8FydmuEq 100s contrib. inc. @G_lizlulu @kettlesyard @DanielleMarieMu,3.0
613426910375354368,@PrisonHorsens @museum140 thanks! @NationalGallery just got on IG yesterday as @national_gallery. Thats a must-follow,3.0
613683940176564224,"Our review of @britishmuseum's new Rothschild Renaissance gallery: ""Challenging &amp; intriguing"" http://t.co/LQE4nzQVhB http://t.co/DXvWb5JbSV",3.0
615421654110486528,Very excited for the Jackson Pollock press viewing @tateliverpool today! #sneakpeek,3.0
613302651904741376,@nautilusnat @CamUnivMuseums @ZoologyMuseum Hello and thank you for the warm welcome!,3.0
610748349835268096,#askthegallery How much public money have you spend on brining in CIS scabs during the current PCS dispute? @NationalGallery,1.0
615501788712673280,"Great opportunity to see Russian artist Arseny Zhilyaev at @_TheWhitechapel this Thurs, who's on show @la_Biennale http://t.co/t1fZx0gcPx",3.0
612266518144000000,Please still come down we are open until 5pm today we would love to see you. #CastleHill15 @CambridgeNewsUK @kettlesyard,3.0
613631274792656896,'visually striking compilation' great blog @curatedjenny on RiverStarsReindeer @MAACambridge https://t.co/ToVrGcMizu http://t.co/HAxAISXabz,3.0
612712379600777216,Finally made it to @britishmuseum #AncientLives #8mummies. Another stunning triumph of the fab @NISSENRICHARDS studio http://t.co/Oq4BgeOe8v,3.0
612345441523507200,"As a visitor low on cash, I was glad to see this prominent, but tasteful, text-to-give sign at the @britishmuseum http://t.co/oREcDlQ0tu",3.0
612364429213204480,Pebble fancier and Tate curator in the 30s:Jim Ede's collection of stray objects and art @kettlesyard - beautiful. http://t.co/o3Cy7SSa3Y,3.0
611270152810823680,"Great end to my time @MAACambridge: cake, a performance from the Zugubal dancers of the Torres Strait, and these! http://t.co/Fn7DLB0oc9",3.0
611849399203930112,@psframes enjoyed the Sansovino Frames! @NationalGallery http://t.co/SPCVtC15Lt,3.0
610566404547473408,"@JohnConstableRA @NationalGallery Thank you, Sir!",3.0
610762492277604352,@NationalGallery Thank you for the information - it's a very beautiful painting 🎨,3.0
614071785168990208,"#DefiningBeauty wonderful exhibition   

* * * *   
 5 stars  

Thank You @britishmuseum  
:) 
X http://t.co/R7wC7jnKcJ",3.0
611621869884731392,"@britishmuseum Nice info - it is election night in Denmark, so it was difficult keeping the concentration - but it looked interesting.",3.0
610788792815845376,@NationalGallery I bought this copy from your museum last summer. Love it! #beauty #artlovers,3.0
611602875119235072,Great to see the newly re-hung Baroque galleries @BM_AG in association with @artfund @NationalGallery make sure you don't miss out!,3.0
614393595752251392,"@Independent this image more like it? 
thanks for highlighting @TARA_AFRICA &amp; @britishmuseum #africanrockart work http://t.co/36V6SzpUzk",3.0
614192315222126592,A truly great museum... - Drinking a London Lager by @MeantimeBrewing at @britishmuseum  — http://t.co/rBJVhUtR5O #photo,3.0
615104809423781888,@tateliverpool @DavidSandum sooooo wish I was there!!!! I did my Art GCSE on him a very long time ago! ;)) he's the man!!!!,3.0
615089985671200768,"@britishmuseum Good day, thanks regarding the follow.  http://t.co/MotWULBLl2",3.0
614755286444806144,Great morning #ruskinturners #watercolours @FitzMuseum_UK,3.0
614811354650705920,@dpanikkar @Chemburstudio @DalrympleWill A Gril luring quicksilver from a mine by her beauty #Mughal @britishmuseum http://t.co/BkYFOf03bs,3.0
614080886108258304,@tateliverpool Pollock cool.,3.0
611170215804698624,The @NationalGallery show 'Inventing Impressionism' has left London for US but fascinating to read about even after: http://t.co/ZUC2bleqz4,3.0
614115878746103808,Great to be at the @britishmuseum tonight. Looking forward to the Main event next week with @ALISON_PRICE and @wiseproductions #bestinshow,3.0
612975882584629248,After visiting @britishmuseum it has got me even more excited for Uni (if that's possible) can't wait to visit again #HistoricalArchaeology,3.0
614357271548686336,Thanks for the support ! @jfosterriba @_TheWhitechapel,3.0
611660964182761472,Tasty lunch in St Ives @Sloop Inn before a visit to @tate_stives @VisitCornwall @VisitBritainPR http://t.co/GqsJPZMafF,3.0
608587511925993472,@Cambscene @CamUnivMuseums @polarmuseum surely that statue wd be cold? Is that the originator of the saying about freezing brass balls off?,0.0
611651845950451712,@britishmuseum thank you for your wonderful activity today #Waterloo200 will you put together your tweets in Storify or similar?,3.0
615465268211523584,Our #HIV 50+ group had a great time Saturday eve at the Defining Beauty exhibition. Big thanks to @britishmuseum :) http://t.co/2SvI1LlvMO,3.0
612571491209773056,@HistoryGems @britishmuseum It's got to be a little mummified croc?,0.0
614414044477440000,"@britishmuseum #DefiningBeauty excellent a highlight of 2015. + your guy in the exhibition shop, fantastic service, asset to your museum",3.0
613401007490527232,Today at @RAMMuseum I went into the store to see these amazing Peruvian pots http://t.co/QWumUrlGq6,3.0
615163022508695552,"@idinamenzel was fab last night, @britishmuseum &amp; Southbank was cool today...all in all a good weekend in London with @NatalieCarter80",3.0
613101291800264704,"Tough times, see Defining Beauty show at @britishmuseum if you can, on into July. Classical views that human form fine (godlike) and moral.",3.0
614909592322052096,@NaraHodge @NationalGallery Nice picture worthy of the national gallery!,3.0
612192970251587584,thanks to @heritagelottery @ace_national @camcitco and many people and places for their support #CastleHill15 @kettlesyard @Cambridge_Uni,3.0
614753910201446400,@britishmuseum I wish you had something on bankruptcy in the ancient world,4.0
610760480223809536,or here https://t.co/R2tO79Easn … .An in house solution proposed to meet flexibility needs. Come on @NationalGallery - it's time to TALK.,1.0
612191501142126592,What the British press thought of #Napoleon @britishmuseum great inspiration for @RuralArts #COMICSTRIP Sat art club http://t.co/0hY0qfymOi,3.0
611164079223361536,"WOW! 3,653 sunrises over St Ives Bay and counting - http://t.co/q5CQJuav9D @thedaythat @stivesurfschool @Tate_StIves http://t.co/1ktkeG7iaw",3.0
612977775062962176,"@Tate The Wilton Diptych: willowy serene angels, gorgeous gold, portable balm for the soul @NationalGallery http://t.co/v6WW9JyOcu",3.0
614995522278006784,@TheFrameBlog @NationalGallery No they look like silly putty.,2.0
614805329310715904,"@history100tweet 
一番のお気に入りはこれ。
ロンドン 大英博物館の天井クリアファイル！ 
I think the best souvenir! @britishmuseum http://t.co/2iO6HTg3TC",3.0
614723808407224320,My favourite #oilpainting  'Tiger Tiger Burning Bright' by #Rousseau love going to visit it in the @NationalGallery  https://t.co/uOypStIdcM,3.0
611577749019435008,"@idlerambler Astounding sweetness, really made me feel happy inside - she inspired me. @britishmuseum",3.0
615277566925082624,@HistoryNeedsYou @britishmuseum I will. It's just magnificent.,3.0
614720979089117184,"We enjoyed the exhibition, but we'd have liked to see critical race theory, queer theory, feminism represented @foxvertebrae @britishmuseum",3.0
613679581602648064,@DavidSmithArt @roshvarosha @LisaLooly @newmanmpaul @DrawntoDevon @ThelmaHulbert Thank you :-),3.0
613016852588064768,@britishmuseum Saw this for the second time on Sunday. I find it incredible!,3.0
611884811024625664,@CaliforniaNat  Isn't it amazing?  @britishmuseum @No1Cathedral,3.0
611996814645010432,Also been to the @britishmuseum to see the #Napoleon propaganda exhibition. Absolutely brilliant!,3.0
611948573148614656,@soupdragon2000 @Tate @NationalGallery Fabulous.,3.0
611939115823726592,@kettlesyard Ah - will do :),3.0
615490132922249216,"lovely, informative, short film by @HistoryNeedsYou all about Ædwen's Brooch https://t.co/8EJSCmNlRh #AngloSaxon #Viking @britishmuseum",3.0
611464474789314560,Our current project working with @kettlesyard is going well so far! The work of Henri Gaudier-Brzeska is providing enjoyment all round!,3.0
610843544417345536,"Construction underway @Tate_StIves. Exciting new cultural / community potential, hope helps finances too http://t.co/rcAR0D861Z @cladglobal",3.0
614351671368548352,@NationalGallery beautiful,3.0
615256552669360128,@MrStuchbery @britishmuseum ok. Thank you,3.0
613327694416232448,"Slightly more pertinently, his work's great. Ligon: Encounters and Collisions @tateliverpool opens next week",3.0
611114386963472384,@mewtopia hi! Interesting stuff so far... I'm sat with @TheMuseumOfLiz and Susie from @kettlesyard :),3.0
615467095179034624,The excellent Teaching History with 100 objects http://t.co/YSxWfalP6X by @britishmuseum LOVE the poster sent to schools #CCConf2015,3.0
614036819714383872,@ArtDecoBiz @britishmuseum they look stunning. Wish I had 'smellyvision' #britishgarden #rose #flowers #summer,3.0
614035526211997696,The last #selfie @britishmuseum with @mariarodrirubin :( http://t.co/OL73O0QD4q,4.0
612176248400445440,"Early exhibition! (at @BritishMuseum in London, Greater London) https://t.co/37ccTzuYgo",3.0
611619374538063872,@britishmuseum Really interesting. Must visit. Thanks.,3.0
612985210741882880,After 29 yrs #Cézanne #painting to leave UK unless funds raised @FitzMuseum_UK via @an_artnews http://t.co/VjDNl3XU7C http://t.co/0frSDQ5LHN,4.0
613436840205545472,@ArtandPerfume @NationalGallery This looks great; wish I could be there!,3.0
614094496310104064,Fabulous feature on @tateliverpool in @guardian a definite must read folks @moreLiverpool if you're planning a visit http://t.co/yQ3V19Alvx,3.0
613765743264591872,#DefiningBeauty @britishmuseum stunning celebration of the body in Ancient Greek #art. 5🌟- ends 2/7. 3min video👇 https://t.co/OTcdHNOLmg,3.0
611618888544067584,@britishmuseum thanks for the tour! Just amazing! 💜 from Madrid,3.0
610473777642741760,@JuliaBradbury @SimonCalder @walsop @HodderPRIBA @_TheWhitechapel A pleasure to meet you all last week!,3.0
613664933180514304,@roshvarosha @LisaLooly @newmanmpaul @DrawntoDevon @DavidSmithArt @ThelmaHulbert see you all there! :-),3.0
614771449065246720,@RAMMuseum Excellnt exhibition BENEDICT RUBBRA Eye to Image until 2 Aug 2015 http://t.co/eal9unZMPL #art #Africa #nature #Devon #observation,3.0
613628850564661248,Lovely blog from @kettlesyard about our first ever Volunteer Awards scheme - well done everyone &amp; thanks for sharing! http://t.co/14UCFNsJR1,3.0
611633808090263552,@NationalGallery “ #BobandRoberta I am angry more artists that have a profile r not speaking up! #foundationcourses. http://t.co/0Jqrql7vfK”,1.0
614690082965078016,It's all happening @LivArtFair today Pop in to see some wonderful #art #liverbuilding @tateliverpool @LoveNorthernArt http://t.co/8HGmT67yHV,3.0
613366114928721920,@RAMMuseum  Great idea &amp; great pics - love this use of Instagram #InstaMuseum,3.0
610741306403516416,@kettlesyard excited to see the start of the redevelopment #HLFsupported Visit now &amp; return in 2 year to be wowed!!  https://t.co/PXeCnLT8W9,3.0
614446662484951040,Great to learn more from @MetOffice Informatics Lab people today:  @niallhrobinson @metolab @RachelPrudden and Richard Hogben at @RAMMuseum,3.0
614397150391353344,"It's sunny, I was just given an @hummingbbakery cupcake, and I'm planning on going to the @britishmuseum later #lifeisgood #fridayfeeling",3.0
614717172028416000,It was a good selection of sculptures. I was familiar with many of them from AS level and my BA. @foxvertebrae @britishmuseum,3.0
614057101334347776,And to top the visit off... Boilers on the rooftop! Well played @Tate_StIves X @stivesbrewery http://t.co/MgI8uRLEpt,3.0
615279013179867136,@britishmuseum my fav,3.0
611541279525068800,I think that an exhibition with ridiculing cartoons of Napoleon are not a proper way to commemorate a tragic war #Waterloo200 @britishmuseum,2.0
612221383737745408,"@NDCS_UK set up information stall at @britishmuseum, Ancient World Discovery Day! Come over for some fun and have a chat with us :) #deaf",3.0
614713131969978368,@NationalGallery That Rembrandt selfportrait is one of my favourite pictures. I visit it yearly around my birthday; it's taught me so much.,3.0
615576479007686656,"Full on day, first up Pollock @tateliverpool then invigilating @theBluecoat &amp; now Antony Gormley @Biennial.. Amazing! http://t.co/4MPM6iV5sU",3.0
615425229482008576,"Off to the press preview of the new @tateliverpool Pollock, Ligon and Bratescu shows this morning. A rather good line-up. Articles to come.",3.0
614013617785204736,"@CarolineLawrenc @britishmuseum 
Oo! Fairies!",3.0
611980866865242112,Thank you @clioclothed for fascinating talk @NationalGallery on art and #synaesthesia,3.0
614464448288436224,@Tate_StIves that's fighting talk that is! but since you're so lovely i'll let it pass :),3.0
611608479858597888,Dancing thro pictures! Flickbook session was excellent! @kettlesyard time to animate the creativity!! #castlehill15 http://t.co/B20cyC4JQa,3.0
615115677708492800,"@NationalGallery You, of all museums, should join in on the wonderful #artbystanders hashtag... :)
https://t.co/LaRbGvoJa5",3.0
613273679296876544,off for a quick dip into the @_TheWhitechapel before @an_artnews board meet - Corin and a new kids commission! Love those so much.,3.0
613588479218446336,300 miles to see art? In this case it might be worth it. @tateliverpool http://t.co/4Eqch03Mb5 http://t.co/18Nokgmvv5,3.0
612644435734753280,@britishmuseum @Pinterest That prehistoric bone flute you had in your paleolithic exhibition a while back was my favorite.,3.0
612959718764621824,"Loved #ancientlives exhibition @britishmuseum! Brilliant use of technology, amazing display, fascinating &amp; insightful. So cool #8mummies",3.0
615076107465977856,Absolutely fascinated by #8mummies yesterday .... &amp; quite taken by the @britishmuseum shop too :) http://t.co/e3tKUtcoCk,3.0
614178847752331264,@chriswatt44 @Tate_StIves great pic. What a day. Cheers :-),3.0
614448272271376384,Thanks @metolab &amp; @RachelPrudden for showing me what you're working on. See you again at @RAMMuseum in July!,3.0
611575013146234880,Great to be with @chrismannbbc on his terrific radio show @BBCCambs chatting about @kettlesyard #Cambridge http://t.co/r74W46NRPJ,3.0
611989258342113280,Well worth a visit - #IndigenousAustralia @britishmuseum. On until 2 Aug 2015. http://t.co/BQPxoajJ8z,3.0
610728868547293184,@FitzMuseum_UK @alexmonro @Cambscene @artist_bruce Look forward to visiting the exhibition.,3.0
611885920950845440,My review of the fab @StornowayBand at @RAMMuseum in @RecCollMag http://t.co/4S1w5ezohM (under my nom de plume) Birdsong ahoy! #stornoway,3.0
615137158773538816,@NationalGallery @TreeHouseBkshop Also on display on our bedroom ceiling! http://t.co/E2X3ffa9ya,3.0
610825815693996032,Always love the mosaic floors @NationalGallery #London. Simple ideas like #curiosity #open mind &amp; rest &amp; be thankful http://t.co/cvxJLAp9iV,3.0
615133094874628096,"@britishmuseum @D2Zen love the Rubens drawings, seeing his hand at work. Btw high temp 64 here today! #craycray @CarisaMarie11",3.0
615495382743810048,BritishMuseum: RT @CBoyleImages: A very intresting insight into ancient Egypt @britishmuseum exhibition Ancient Li… http://t.co/GsdwSBiD5e,3.0
614822240853622784,Looking forward to seeing our @ThePlaceLondon creative project with @britishmuseum today https://t.co/oHlFJnHzpN http://t.co/EbbgpB9wRD,3.0
612542521357393920,@britishmuseum @TripAdvisor I saw something this week on Australian TV on the British Museum ..it did look fantastic !,3.0
611115623905656832,@tate_kids @tateliverpool love that description of #Pollock,3.0
615243730170331136,This cheeky beauty is a popular exhibit at @BritishMuseum. One of many representations of the love goddess they have. http://t.co/MIVusjNnmu,3.0
610617312346013696,"Just me, @_ECinc and @petermansbridge at the @MtAalumni event at the @NationalGallery, amazing Alex Colville exhibit http://t.co/GH7pTeGPk1",3.0
613976666096967680,"Morning peeps, beautiful morning in Cranleigh, looking forward to a shindig @BritishMuseum later☺️ http://t.co/ii1VoRZyPi",3.0
614859704787931136,"Visited @MontacuteNT today and the whole house was fantastic, especially the @NationalGallery exhibition. Lovely, welcoming staff too.",3.0
608752863993544704,"It's #ilovemuseums day! V lucky to have so many brilliant museums nearby to entertain children, visitors&amp; me @CamUnivMuseums @CamTechMuseum",3.0
610490660441989120,@tateliverpool Yes looking forward to. Last Pollock show I saw was during 2012 in Tokyo. Saw the amazing “Mural on Indian Red Ground”.,3.0
614358599180132352,#FF TGIF! @unisouthampton  @britishmuseum @UniofReading @adrianmurdoch @Archaeology_ws,3.0
612947320443936768,@britishmuseum and is that a neck collar? The neck is so slender.,0.0
610873494910443520,@ExeterLiving @MooseAllain @ThelmaHulbert Fab!,3.0
615495034368950272,@melly_sue @britishmuseum isn't that a rest museum I hav been going since I was small mummy are the best,3.0
613288711426580480,New #blog on our favourite #portraits to see in #London @NationalGallery @Tate @CourtauldGall http://t.co/38eDYAfxHt http://t.co/9HKqdF9ke7,3.0
612035996356603904,@judrop1948 tnx for #ff; @Colin_Macaulay @Duck_Di @DuncanSalkeld @Heather1576 @NottArchaeology @britishmuseum  honoured to be in yr company,3.0
613668057605644288,@britishmuseum What better way to spend the day in #London ? http://t.co/FFXsi12Jkt,3.0
611909619913506816,Looking forward to @britishmuseum Egyptian touring exhibition Writing for Eternity @wrexhamcbc museum opening tonight http://t.co/NHaBQ9Dzpd,3.0
610804628469452800,Really enjoyed the new watercolour exhibition at @FitzMuseum_UK - the Turners are particularly impressive,3.0
611657003279085568,"@eguilbs @britishmuseum I arrived from Canada a day before my @RoyalRoads field school to ""acclimatize"" but really for this. Good timing!",3.0
614390210240118784,@britishmuseum : the place to be!,3.0
612890300747489280,@DrawntoDevon @Tate_StIves Sounds great paula-I have been to the Hepworth Museum in Wakefield-really good indeed,3.0
614407521068023808,"What can the Old Masters teach us about death? Fascinating event at @NationalGallery,4 July: http://t.co/D7jqMMZeUv http://t.co/2MOeruXm6o",3.0
612649901260939264,Defining Beauty @britishmuseum is well worth a visit...especially if one enjoys drawing in the dark http://t.co/Y7MJbf1BJk,3.0
613134730234589184,@SenderosP @britishmuseum  &amp; what a TREASURE! &gt;&gt;&gt;*&lt;&lt;&lt;,3.0
610754046396354560,I urge art lovers to boycott @NationalGallery until @pcs_union rep Candy is reinstalled. Human rights more important than pictures @BHGreens,1.0
613286051717775360,#roman glass in the enlightenment gallery @britishmuseum Beautiful. http://t.co/TsJSB0kgwn,3.0
615083015459500032,"@britishmuseum @RebeccaHossack 
What about the horrors of colonialism? Very much glossed over.",4.0
611573636164681728,@Ophiolatrist @britishmuseum Seriously ? Napoleon and Hitler ? It's just stupid.,1.0
614439192068657152,@saraahhkay @britishmuseum he must be an ancestor haha,3.0
610737082810548224,Congrats to @MooseAllain for winning the @Evolver cover prize. Delighted my piece is in the exhibition @ThelmaHulbert http://t.co/0Hc3ebAXbu,3.0
615503418333990912,@RAMMuseum our secret is a brisk walk in our gardens and lots of tea #birthday,3.0
612710923220946944,One of the best exhibitions around. X-Rays of the ancients @britishmuseum #8mummies (plus Greek art #DefiningBeauty) https://t.co/QDULXqD8JV,3.0
613239518972518400,"@DavidSmithArt cheers for Twitter stuff, should be able to make PV for @SimonEvolver @ThelmaHulbert next month- I've got cover!",3.0
611569621813063680,Very excited for Nicholas Thomas @MAACambridge : A critique of the natural artefact: rethinking re-contextualisation #objects2015,3.0
611126853965860864,@NationalGallery I 've not found the answer to my question to Sir Nicholas....,2.0
610764890869993472,The @FitzMuseum_UK #Watercolour exhibition opens today https://t.co/Bjb6aHB81p. We're thrilled to collaborate in #OC2015. More details soon!,3.0
611822470518210560,@britishmuseum So glad you followed! Interested in ancient manuscripts and rare books? Check http://t.co/tqsweGr0Kl,3.0
615477231742251008,"Looking forward to seeing #GlennLigon @tateliverpool this eve. Still gutted I missed the talk, hoping for a beautiful crowd",3.0
615235545002835968,Thanks to John @tateliverpool for a brilliant guided tour of Blind Spots #JacksonPollock. You've even helped my husband understand the work.,3.0
611534227075694592,Wheel-chaired youth I directed to @britishmuseum today completely touched my heart - love her artwork card :) http://t.co/sbHuiEsUT9,3.0
611914506277523456,@britishmuseum Can I just barrow this for an evening? So beautiful!,3.0
610375767743139840,@anotherpersonio @kettlesyard Thx for Fav - loved our visit to KY @geffrye join our @ruskinwalks 27 June http://t.co/y95MJrQNMP,3.0
614006581055877120,A fine publication 1926 @britishmuseum Corpus Vasorum Antiquorum - Greek &amp; Roman antiquities http://t.co/8S6cys8gMl http://t.co/PDQVJ7LJaC,3.0
611879630493061120,@psframes @ABroadBrush @NationalGallery I love intense attention being paid to the…frames.,3.0
611509607505231872,"Another stunning location in #Cornwall this time we are in St Ives, home to @Tate_StIves #lovegreatbritain http://t.co/OhxSutj9XH",3.0
614742941664415744,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden away its Enlightment  gallery demonic mermaid,4.0
613984308290809856,We're looking forward to welcoming guest speakers from @NationalGallery @NationalGalleriesSco and @BarberInstitute #BaroqueSSN @BM_AG,3.0
612320538803994624,#indigenousaustralia exhibition @britishmuseum was amazing! Well worth a visit.,3.0
611615301818408960,"@britishmuseum Nice! Love that I'm ""touring"" the museum with you while I eat lunch here in Canada!",3.0
614104006835748864,Fantastic rehang (love the purple walls!) at #BaroqueSSN study day @BMAGcurators @NationalGallery http://t.co/cu3s5TGa0T,3.0
610274708504846336,@appendixjournal @snolen @FitzMuseum_UK always loved this.,3.0
613719259986948096,"#DefiningBeauty: great exhibition @britishmuseum! To see the political/economical situation today, and to think of the Greek Empire then...",3.0
614816503951687680,Ancient beauty and modern lives http://t.co/x3ua24FUyJ via @britishmuseum,3.0
614206536978694144,Good day @BMAGcurators @BM_AG for  new 17th century display #Baroque #BaroqueSSN @HelenHillyard @NationalGallery http://t.co/Op4OCbjeC5,3.0
613324320320978944,"@britishmuseum Throughly enjoyed #DefiningBeauty today, and highly recommend everyone to see this superb exhibition before it closes.",3.0
611799414655557632,We are looking forward to being at @_TheWhitechapel on July 23rd for the next #PWA @PositiveAcademy #HR,3.0
613308043791613952,"@_TheWhitechapel has a new incredible show James Richards and the V-A-C Collection and Francis Bacon, it's amazing!http://t.co/ItDS5FPROq",3.0
615515773876969472,Hope our team @EmNuttall @curltasticgurl had a great time at the @tateliverpool #Pollock #pressview today! http://t.co/qY57mgW33C,3.0
611813932148224000,@BMAGcurators @artfund @NationalGallery @HelenHillyard @BM_AG congratulations Helen. Well done.,3.0
613117470195482624,"@karenjguthrie hey, how are things? went to @kettlesyard  the other week. Everytime new things reveal themselves to you in that place!!",3.0
611333883599130624,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted from a newspaper image, two days after she landed?",0.0
615252930875289600,@BedfordHaddock @FrancesBarker @britishmuseum I have feelings when it comes to display of human remains. BM held onto indig remains...,2.0
612204936475078656,I love you @britishmuseum,3.0
612971505912270848,The Cambridge Design Daily is out! http://t.co/Bwp5VBbahD Stories via @CamPicturehouse @FitzMuseum_UK @tabcambridge,3.0
611817508669145088,Champagne amid the rooftops @NationalGallery - #HappyBirthdayToMe #ilovelondon http://t.co/T2t5ugyWxk,3.0
613428259552894976,"@SkagensMuseum @PrisonHorsens @NationalGallery Got them, thanks!",3.0
610748230494744576,"#AskTheGallery with bodies from Rockerfellers to UK unis divesting from fossil fuel, is @NationalGallery backward in supporting oil corps?",1.0
612211057931755520,@britishmuseum @TripAdvisor it is !,3.0
612323466105065472,@britishmuseum: #NationalKissingDay here’s our favourite smooch from the collection http://t.co/nK0YDkx3Nb http://t.co/VQ2qrJUlhC,3.0
610579745433063424,"@sheilabarbican @Jon__Nash @PlymouthMuseum @BarbicanTheatre @ZoeBloss fantastic, can't wait to see it. The reviews have been great!",3.0
615202990140596224,Cornish Holiday Escapes is out! http://t.co/1iSKbGJZnm Stories via @Tate_StIves,3.0
615173523007504384,Gorgeous and geeky afternoon at #definingbeauty @britishmuseum http://t.co/Loxk52YAY5 http://t.co/kAEHHHLNq6,3.0
610676096053452800,Lost at lunch? Don't be. check this out @CreativeDebuts @ShoreditchHype @BowArts @_TheWhitechapel @Brick_Lane_Art http://t.co/jpdFA1qeGL,3.0
614951616345587712,@britishmuseum @HollowCrownFans he doesn't look like a man of 30 does he?,0.0
615131315755700224,"@britishmuseum #on this day, 
Look at that magnificent work http://t.co/pgtZimVX5O",3.0
615468630256566272,@britishmuseum That's great thank you very much! https://t.co/cqPCG1WNW5,3.0
610968425909895168,"Thanks for your reply, Dr Nicholas Penny. Thank you, @NationalGallery  ! https://t.co/alNXJeSGG7",3.0
611743629141524480,@CambridgeNewsUK @EmmaHiggCN Great photo and article about @kettlesyard in #Cambridge.,3.0
